symbol,alert_date,strategy,entry_price,quantity,trade_entry_date,match_type
ZETA,2025-06-05,BreakFutPennies-holdingsactual-RSI3>70-pctBV>100,13.69,50.0,2025-06-05T00:00:00,SAME_DAY_ENTRY
UMAC,2025-06-06,BreakFutPennies-holdingsactual-curl-Juicy,5.66,50.0,2025-06-02T00:00:00,TRADE_4D_BEFORE_ALERT
UMAC,2025-06-06,BreakFutPennies-holdingsactual-curl-Juicy,5.66,300.0,2025-06-02T00:00:00,TRADE_4D_BEFORE_ALERT
UMAC,2025-06-06,BreakFutPennies-holdingsactual-curl-Juicy,5.66,350.0,2025-06-02T00:00:00,TRADE_4D_BEFORE_ALERT
UMAC,2025-06-06,BreakFutPennies-Qull-pctBx130,5.66,50.0,2025-06-02T00:00:00,TRADE_4D_BEFORE_ALERT
UMAC,2025-06-06,BreakFutPennies-Qull-pctBx130,5.66,300.0,2025-06-02T00:00:00,TRADE_4D_BEFORE_ALERT
UMAC,2025-06-06,BreakFutPennies-Qull-pctBx130,5.66,350.0,2025-06-02T00:00:00,TRADE_4D_BEFORE_ALERT
RXRX,2025-06-06,BreakFutPennies-holdingsactual-DTTCrossBuy-Strict,4.53,250.0,2025-06-05T00:00:00,TRADE_1D_BEFORE_ALERT
CRSP,2025-06-06,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,42.0,45.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
CRSP,2025-06-06,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,42.0,30.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
SGHC,2025-06-06,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,9.11,250.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
SGHC,2025-06-06,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,9.11,100.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
SGHC,2025-06-06,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,9.11,250.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
SGHC,2025-06-06,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,9.11,150.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
FTNT,2025-06-06,BreakFutPennies-holdingsactual-First-QDL,104.9,30.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
FTNT,2025-06-06,BreakFutPennies-holdingsactual-First-QDL,105.07,20.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
ARQT,2025-06-06,BreakFutPennies-holdingsactual-First-SGQoQ,14.07,200.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
ARQT,2025-06-06,BreakFutPennies-holdingsactual-DTTCrossBuy-Strict,14.07,200.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
UMAC,2025-06-06,BreakFutPennies-holdingsactual-rsi3x77-v>v[1]-xT,5.66,50.0,2025-06-02T00:00:00,TRADE_4D_BEFORE_ALERT
UMAC,2025-06-06,BreakFutPennies-holdingsactual-rsi3x77-v>v[1]-xT,5.66,300.0,2025-06-02T00:00:00,TRADE_4D_BEFORE_ALERT
UMAC,2025-06-06,BreakFutPennies-holdingsactual-rsi3x77-v>v[1]-xT,5.66,350.0,2025-06-02T00:00:00,TRADE_4D_BEFORE_ALERT
UAMY,2025-06-06,BreakFutPennies-NewDICross-DarvasStocks-Wkly,2.99,500.0,2025-06-05T00:00:00,TRADE_1D_BEFORE_ALERT
UAMY,2025-06-06,BreakFutPennies-NewDICross-DarvasStocks-Wkly,3.09,500.0,2025-06-05T00:00:00,TRADE_1D_BEFORE_ALERT
UAMY,2025-06-06,BreakFutPennies-NewDICross-DarvasStocks-Wkly,2.98,500.0,2025-06-05T00:00:00,TRADE_1D_BEFORE_ALERT
UAMY,2025-06-06,BreakFutPennies-NewDICross-DarvasStocks-Wkly,3.1,500.0,2025-06-05T00:00:00,TRADE_1D_BEFORE_ALERT
RXRX,2025-06-06,BreakFutPennies-holdingsactual-4/36MaxSig0HiVol,4.53,250.0,2025-06-05T00:00:00,TRADE_1D_BEFORE_ALERT
ALT,2025-06-06,BreakFutPennies-holdingsactual-Sell,5.73,100.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
ALT,2025-06-06,BreakFutPennies-holdingsactual-Sell,5.73,250.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
ALT,2025-06-06,BreakFutPennies-holdingsactual-Sell,5.73,150.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
QBTS,2025-06-06,BreakFutPennies-holdingsactual-Sell,18.4,150.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
QBTS,2025-06-06,BreakFutPennies-holdingsactual-Sell,18.45,200.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
QUBT,2025-06-06,BreakFutPennies-holdingsactual-Sell,13.3,200.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
QUBT,2025-06-06,BreakFutPennies-holdingsactual-Sell,13.53,150.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
SGHC,2025-06-06,BreakFutPennies-holdingsactual-QDL-rsi3x77-v>v[1],9.11,250.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
SGHC,2025-06-06,BreakFutPennies-holdingsactual-QDL-rsi3x77-v>v[1],9.11,100.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
SGHC,2025-06-06,BreakFutPennies-holdingsactual-QDL-rsi3x77-v>v[1],9.11,250.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
SGHC,2025-06-06,BreakFutPennies-holdingsactual-QDL-rsi3x77-v>v[1],9.11,150.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
UAMY,2025-06-06,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,2.99,500.0,2025-06-05T00:00:00,TRADE_1D_BEFORE_ALERT
UAMY,2025-06-06,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,3.09,500.0,2025-06-05T00:00:00,TRADE_1D_BEFORE_ALERT
UAMY,2025-06-06,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,2.98,500.0,2025-06-05T00:00:00,TRADE_1D_BEFORE_ALERT
UAMY,2025-06-06,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,3.1,500.0,2025-06-05T00:00:00,TRADE_1D_BEFORE_ALERT
SGHC,2025-06-06,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,9.11,250.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
SGHC,2025-06-06,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,9.11,100.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
SGHC,2025-06-06,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,9.11,250.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
SGHC,2025-06-06,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,9.11,150.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
INOD,2025-06-06,BreakFutPennies-Qull-pctBx130,42.16,10.0,2025-06-02T00:00:00,TRADE_4D_BEFORE_ALERT
INOD,2025-06-06,BreakFutPennies-Qull-pctBx130,42.34,20.0,2025-06-02T00:00:00,TRADE_4D_BEFORE_ALERT
INOD,2025-06-06,BreakFutPennies-Qull-pctBx130,42.16,20.0,2025-06-02T00:00:00,TRADE_4D_BEFORE_ALERT
INOD,2025-06-06,BreakFutPennies-Qull-pctBx130,42.34,30.0,2025-06-02T00:00:00,TRADE_4D_BEFORE_ALERT
INOD,2025-06-06,BreakFutPennies-Qull-pctBx130,42.16,20.0,2025-06-02T00:00:00,TRADE_4D_BEFORE_ALERT
ROOT,2025-06-06,BreakFutPennies-holdingsactual-DI2CrossPctBVol>100,146.12,20.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
ROOT,2025-06-06,BreakFutPennies-holdingsactual-rsi3x77-v>v[1]-xT,146.12,20.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
PDYN,2025-06-06,BreakFutPennies-holdings-BigVolumeUp-Daily,8.99,300.0,2025-06-04T00:00:00,TRADE_2D_BEFORE_ALERT
ROOT,2025-06-06,BreakFutPennies-holdingsactual-rsi3x77-pctB9V>150,146.12,20.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
ABSI,2025-06-06,BreakFutPennies-holdingsactual-DTTCrossBuy-Strict,3.04,700.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
ABSI,2025-06-06,BreakFutPennies-holdingsactual-First-SGQoQ,3.04,700.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
ABSI,2025-06-06,BreakFutPennies-holdingsactual-4/36MaxSig0HiVol,3.04,700.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
ARVN,2025-06-06,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,7.55,300.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
LUNR,2025-06-06,BreakFutPennies-holdingsactual-RSI3>70-pctBV>100,11.92,300.0,2025-06-06T00:00:00,SAME_DAY_ENTRY
FTNT,2025-06-09,BreakFutPennies-holdingsactual-SellC<Lo2,104.9,30.0,2025-06-06T00:00:00,TRADE_3D_BEFORE_ALERT
FTNT,2025-06-09,BreakFutPennies-holdingsactual-SellC<Lo2,105.07,20.0,2025-06-06T00:00:00,TRADE_3D_BEFORE_ALERT
TRVI,2025-06-09,BreakFutPennies-holdingsactual-SellC<Lo2,6.76,200.0,2025-06-09T00:00:00,SAME_DAY_ENTRY
NXE,2025-06-09,BreakFutPennies-holdings-VCP,6.6,150.0,2025-06-09T00:00:00,SAME_DAY_ENTRY
NXE,2025-06-09,BreakFutPennies-holdings-VCP,6.6,150.0,2025-06-09T00:00:00,SAME_DAY_ENTRY
SRRK,2025-06-09,BreakFutPennies-holdingsactual-SellC<Lo2,33.73,100.0,2025-06-05T00:00:00,TRADE_4D_BEFORE_ALERT
UAMY,2025-06-09,BreakFutPennies-holdingsactual-SellC<Lo2,2.99,500.0,2025-06-05T00:00:00,TRADE_4D_BEFORE_ALERT
UAMY,2025-06-09,BreakFutPennies-holdingsactual-SellC<Lo2,3.09,500.0,2025-06-05T00:00:00,TRADE_4D_BEFORE_ALERT
UAMY,2025-06-09,BreakFutPennies-holdingsactual-SellC<Lo2,2.98,500.0,2025-06-05T00:00:00,TRADE_4D_BEFORE_ALERT
UAMY,2025-06-09,BreakFutPennies-holdingsactual-SellC<Lo2,3.1,500.0,2025-06-05T00:00:00,TRADE_4D_BEFORE_ALERT
ZETA,2025-06-09,BreakFutPennies-holdingsactual-SellC<Lo2,13.68,150.0,2025-06-05T00:00:00,TRADE_4D_BEFORE_ALERT
ZETA,2025-06-09,BreakFutPennies-holdingsactual-SellC<Lo2,13.68,150.0,2025-06-05T00:00:00,TRADE_4D_BEFORE_ALERT
ZETA,2025-06-09,BreakFutPennies-holdingsactual-SellC<Lo2,13.69,50.0,2025-06-05T00:00:00,TRADE_4D_BEFORE_ALERT
FTNT,2025-06-09,BreakFutPennies-holdingsactual-Sell,104.9,30.0,2025-06-06T00:00:00,TRADE_3D_BEFORE_ALERT
FTNT,2025-06-09,BreakFutPennies-holdingsactual-Sell,105.07,20.0,2025-06-06T00:00:00,TRADE_3D_BEFORE_ALERT
USAR,2025-06-09,BreakFutPennies-Qull-pctBx130,10.31,100.0,2025-06-04T00:00:00,TRADE_5D_BEFORE_ALERT
USAR,2025-06-09,BreakFutPennies-Qull-pctBx130,10.31,50.0,2025-06-04T00:00:00,TRADE_5D_BEFORE_ALERT
USAR,2025-06-09,BreakFutPennies-Qull-pctBx130,10.31,50.0,2025-06-04T00:00:00,TRADE_5D_BEFORE_ALERT
ASTS,2025-06-09,BreakFutPennies-Qull-pctBx130,26.51,75.0,2025-06-04T00:00:00,TRADE_5D_BEFORE_ALERT
ASTS,2025-06-09,BreakFutPennies-Qull-pctBx130,26.51,35.0,2025-06-04T00:00:00,TRADE_5D_BEFORE_ALERT
ASTS,2025-06-09,BreakFutPennies-Qull-pctBx130,26.51,30.0,2025-06-04T00:00:00,TRADE_5D_BEFORE_ALERT
ASTS,2025-06-09,BreakFutPennies-Qull-pctBx130,26.51,10.0,2025-06-04T00:00:00,TRADE_5D_BEFORE_ALERT
ADMA,2025-06-09,BreakFutPennies-holdingsactual-QDL-rsi3x77-v>v[1],22.23,150.0,2025-06-11T00:00:00,TRADE_2D_AFTER_ALERT
ADMA,2025-06-09,BreakFutPennies-holdingsactual-QDL-rsi3x77-v>v[1],22.23,100.0,2025-06-11T00:00:00,TRADE_2D_AFTER_ALERT
ADMA,2025-06-09,BreakFutPennies-holdingsactual-rsi3x77-v>v[1]-xT,22.23,150.0,2025-06-11T00:00:00,TRADE_2D_AFTER_ALERT
ADMA,2025-06-09,BreakFutPennies-holdingsactual-rsi3x77-v>v[1]-xT,22.23,100.0,2025-06-11T00:00:00,TRADE_2D_AFTER_ALERT
AMRX,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,7.7,150.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
AMRX,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,7.7,150.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
CRCL,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,102.14,25.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
CRCL,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,102.14,5.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
CRCL,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,104.3,10.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
CRCL,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,104.3,2.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
CRCL,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,104.3,5.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
CRCL,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,104.3,1.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
CRCL,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,104.3,2.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
SHOP,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,111.42,25.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
UEC,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,6.72,400.0,2025-06-09T00:00:00,TRADE_1D_BEFORE_ALERT
NXE,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,6.6,150.0,2025-06-09T00:00:00,TRADE_1D_BEFORE_ALERT
NXE,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,6.6,150.0,2025-06-09T00:00:00,TRADE_1D_BEFORE_ALERT
ARQT,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,14.07,200.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
UUUU,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,5.73,400.0,2025-06-09T00:00:00,TRADE_1D_BEFORE_ALERT
ANF,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,82.44,40.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
QBTS,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,18.4,150.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
QBTS,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,18.45,200.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
RDDT,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,118.38,10.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
RDDT,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,118.38,10.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
ROOT,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,146.12,20.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
TRVI,2025-06-10,BreakFutPennies-holdingsactual-Sell,6.76,200.0,2025-06-09T00:00:00,TRADE_1D_BEFORE_ALERT
LUNR,2025-06-10,BreakFutPennies-holdingsactual-SellC<Lo2,11.92,300.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
NXE,2025-06-10,BreakFutPennies-holdingsactual-Sell,6.6,150.0,2025-06-09T00:00:00,TRADE_1D_BEFORE_ALERT
NXE,2025-06-10,BreakFutPennies-holdingsactual-Sell,6.6,150.0,2025-06-09T00:00:00,TRADE_1D_BEFORE_ALERT
UUUU,2025-06-10,BreakFutPennies-holdingsactual-Sell,5.73,400.0,2025-06-09T00:00:00,TRADE_1D_BEFORE_ALERT
ARVN,2025-06-10,BreakFutPennies-holdingsactual-DTTCrossBuy-Strict,7.55,300.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
ALT,2025-06-10,BreakFutPennies-holdingsactual-RSI3-PctBV9-SqzPop,5.73,100.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
ALT,2025-06-10,BreakFutPennies-holdingsactual-RSI3-PctBV9-SqzPop,5.73,250.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
ALT,2025-06-10,BreakFutPennies-holdingsactual-RSI3-PctBV9-SqzPop,5.73,150.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
ALT,2025-06-10,BreakFutPennies-holdingsactual-RSI3>70-pctBV>100,5.73,100.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
ALT,2025-06-10,BreakFutPennies-holdingsactual-RSI3>70-pctBV>100,5.73,250.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
ALT,2025-06-10,BreakFutPennies-holdingsactual-RSI3>70-pctBV>100,5.73,150.0,2025-06-06T00:00:00,TRADE_4D_BEFORE_ALERT
ARVN,2025-06-11,BreakFutPennies-holdingsactual-SellC<Lo2,7.55,300.0,2025-06-06T00:00:00,TRADE_5D_BEFORE_ALERT
NNE,2025-06-11,BreakFutPennies-holdingsactual-QDL-rsi3x77-v>v[1],34.51,100.0,2025-06-11T00:00:00,SAME_DAY_ENTRY
ARQT,2025-06-11,BreakFutPennies-holdingsactual-curl-Juicy,14.07,200.0,2025-06-06T00:00:00,TRADE_5D_BEFORE_ALERT
SHOP,2025-06-11,BreakFutPennies-holdingsactual-QDL-rsi3x77-v>v[1],111.42,25.0,2025-06-06T00:00:00,TRADE_5D_BEFORE_ALERT
NNE,2025-06-11,BreakFutPennies-holdingsactual-4/36MaxSig0HiVol,34.51,100.0,2025-06-11T00:00:00,SAME_DAY_ENTRY
ADMA,2025-06-11,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,22.23,150.0,2025-06-11T00:00:00,SAME_DAY_ENTRY
ADMA,2025-06-11,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,22.23,100.0,2025-06-11T00:00:00,SAME_DAY_ENTRY
GKOS,2025-06-11,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,100.05,25.0,2025-06-11T00:00:00,SAME_DAY_ENTRY
GKOS,2025-06-11,BreakFutPennies-Hi18Body-R18<=R18[9]-^AvgVol-MACDV,100.13,20.0,2025-06-11T00:00:00,SAME_DAY_ENTRY
SHOP,2025-06-11,BreakFutPennies-holdingsactual-RSI3>70-pctBV>100,111.42,25.0,2025-06-06T00:00:00,TRADE_5D_BEFORE_ALERT
SHOP,2025-06-11,BreakFutPennies-holdingsactual-RSI3x75-pctBV>100,111.42,25.0,2025-06-06T00:00:00,TRADE_5D_BEFORE_ALERT
WVE,2025-06-12,BreakFutPennies-holdingsactual-SellC<Lo2,7.11,300.0,2025-06-09T00:00:00,TRADE_3D_BEFORE_ALERT
GENI,2025-06-12,BreakFutPennies-holdingsactual-First-QDL,10.33,250.0,2025-06-12T00:00:00,SAME_DAY_ENTRY
DFDV,2025-06-12,BreakFutPennies-holdingsactual-4/36MaxSig0HiVol,31.4,50.0,2025-06-16T00:00:00,TRADE_4D_AFTER_ALERT
DFDV,2025-06-12,BreakFutPennies-holdingsactual-4/36MaxSig0HiVol,31.4,50.0,2025-06-16T00:00:00,TRADE_4D_AFTER_ALERT
GENI,2025-06-12,BreakFutPennies-holdingsactual-QDL-rsi3x77-v>v[1],10.33,250.0,2025-06-12T00:00:00,SAME_DAY_ENTRY
GENI,2025-06-12,BreakFutPennies-holdingsactual-RSI3>70-pctBV>100,10.33,250.0,2025-06-12T00:00:00,SAME_DAY_ENTRY
GENI,2025-06-12,BreakFutPennies-holdingsactual-RSI3x75-pctBV>100,10.33,250.0,2025-06-12T00:00:00,SAME_DAY_ENTRY
GENI,2025-06-12,BreakFutPennies-holdingsactual-RSI3-PctBV9-SqzPop,10.33,250.0,2025-06-12T00:00:00,SAME_DAY_ENTRY
GENI,2025-06-12,BreakFutPennies-holdingsactual-rsi3x77-v>v[1]-xT,10.33,250.0,2025-06-12T00:00:00,SAME_DAY_ENTRY
QUBT,2025-06-13,BreakFutPennies-holdingsactual-SellC<Lo2,19.95,100.0,2025-06-16T00:00:00,TRADE_3D_AFTER_ALERT
TEM,2025-06-13,BreakFutPennies-holdingsactual-SellC<Lo2,64.93,40.0,2025-06-09T00:00:00,TRADE_4D_BEFORE_ALERT
TEM,2025-06-13,BreakFutPennies-holdingsactual-SellC<Lo2,64.93,25.0,2025-06-09T00:00:00,TRADE_4D_BEFORE_ALERT
TEM,2025-06-13,BreakFutPennies-holdingsactual-SellC<Lo2,64.93,20.0,2025-06-09T00:00:00,TRADE_4D_BEFORE_ALERT
TEM,2025-06-13,BreakFutPennies-holdingsactual-SellC<Lo2,64.93,15.0,2025-06-09T00:00:00,TRADE_4D_BEFORE_ALERT
TEM,2025-06-13,BreakFutPennies-holdingsactual-SellC<Lo2,64.93,20.0,2025-06-09T00:00:00,TRADE_4D_BEFORE_ALERT
TEM,2025-06-13,BreakFutPennies-holdingsactual-SellC<Lo2,64.93,10.0,2025-06-09T00:00:00,TRADE_4D_BEFORE_ALERT
GKOS,2025-06-13,BreakFutPennies-holdingsactual-SellC<Lo2,100.05,25.0,2025-06-11T00:00:00,TRADE_2D_BEFORE_ALERT
GKOS,2025-06-13,BreakFutPennies-holdingsactual-SellC<Lo2,100.13,20.0,2025-06-11T00:00:00,TRADE_2D_BEFORE_ALERT
UUUU,2025-06-13,BreakFutPennies-holdingsactual-StackSupportloVlm,5.73,400.0,2025-06-09T00:00:00,TRADE_4D_BEFORE_ALERT
WVE,2025-06-13,BreakFutPennies-holdingsactual-Sell,7.11,300.0,2025-06-09T00:00:00,TRADE_4D_BEFORE_ALERT
ADMA,2025-06-16,BreakFutPennies-holdingsactual-Sell,22.23,150.0,2025-06-11T00:00:00,TRADE_5D_BEFORE_ALERT
ADMA,2025-06-16,BreakFutPennies-holdingsactual-Sell,22.23,100.0,2025-06-11T00:00:00,TRADE_5D_BEFORE_ALERT
EOSE,2025-06-16,BreakFutPennies-holdingsactual-First-QDL,4.62,500.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
EOSE,2025-06-16,BreakFutPennies-holdingsactual-DTTCrossBuy-Strict,4.62,500.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
DFDV,2025-06-16,BreakFutPennies-holdingsactual-curl-Juicy,31.4,50.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
DFDV,2025-06-16,BreakFutPennies-holdingsactual-curl-Juicy,31.4,50.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
INGN,2025-06-16,BreakFutPennies-holdingsactual-DI2CrossPctBVol>100,6.84,300.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
EOSE,2025-06-16,BreakFutPennies-holdingsactual-QDL-rsi3x77-v>v[1],4.62,500.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
QUBT,2025-06-16,BreakFutPennies-holdingsactual-QDL-rsi3x77-v>v[1],19.95,100.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
AIOT,2025-06-16,BreakFutPennies-holdingsactual-DTTCrossBuy-Strict,5.01,500.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
AIOT,2025-06-16,BreakFutPennies-holdingsactual-First-SGQoQ,5.01,500.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
AIOT,2025-06-16,BreakFutPennies-holdingsactual-4/36MaxSig0HiVol,5.01,500.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
NNE,2025-06-16,BreakFutPennies-holdingsactual-StackSupport,34.89,50.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
NNE,2025-06-16,BreakFutPennies-holdingsactual-burst,34.89,50.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
QFIN,2025-06-16,BreakFutPennies-holdingsactual-First-QDL,42.88,50.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
EVGO,2025-06-16,BreakFutPennies-holdingsactual-QDL-rsi3x77-v>v[1],4.49,500.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
EOSE,2025-06-16,BreakFutPennies-holdingsactual-First-SGQoQ,4.62,500.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
GKOS,2025-06-16,BreakFutPennies-holdingsactual-rsi3x77-v>v[1]-xT,100.05,25.0,2025-06-11T00:00:00,TRADE_5D_BEFORE_ALERT
GKOS,2025-06-16,BreakFutPennies-holdingsactual-rsi3x77-v>v[1]-xT,100.13,20.0,2025-06-11T00:00:00,TRADE_5D_BEFORE_ALERT
EOSE,2025-06-16,BreakFutPennies-holdingsactual-RSI3x75-pctBV>100,4.62,500.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
EOSE,2025-06-16,BreakFutPennies-holdingsactual-DI2CrossPctBVol>100,4.62,500.0,2025-06-16T00:00:00,SAME_DAY_ENTRY
MSTR,2025-06-17,BreakFutPennies-holdingsactual-SellC<Lo2,386.55,5.0,2025-06-16T00:00:00,TRADE_1D_BEFORE_ALERT
HIMS,2025-06-17,BreakFutPennies-holdingsactual-Sell,59.19,50.0,2025-06-17T00:00:00,SAME_DAY_ENTRY
EVGO,2025-06-18,BreakFutPennies-holdingsactual-SellC<Lo2,4.49,500.0,2025-06-16T00:00:00,TRADE_2D_BEFORE_ALERT
CORT,2025-06-18,BreakFutPennies-holdingsactual-DTTCrossBuy-Strict,72.9,40.0,2025-06-23T00:00:00,TRADE_5D_AFTER_ALERT
CORT,2025-06-18,BreakFutPennies-holdingsactual-First,72.9,40.0,2025-06-23T00:00:00,TRADE_5D_AFTER_ALERT
SPRY,2025-06-18,BreakFutPennies-holdingsactual-burst,16.22,100.0,2025-06-23T00:00:00,TRADE_5D_AFTER_ALERT
SPRY,2025-06-18,BreakFutPennies-holdingsactual-burst,16.22,50.0,2025-06-23T00:00:00,TRADE_5D_AFTER_ALERT
SPRY,2025-06-18,BreakFutPennies-holdingsactual-burst,16.22,50.0,2025-06-23T00:00:00,TRADE_5D_AFTER_ALERT
FTAI,2025-06-18,BreakFutPennies-holdingsactual-burst,128.83,35.0,2025-06-20T00:00:00,TRADE_2D_AFTER_ALERT
ALAB,2025-06-18,BreakFutPennies-holdingsactual-burst,95.87,50.0,2025-06-20T00:00:00,TRADE_2D_AFTER_ALERT
OLLI,2025-06-18,BreakFutPennies-holdingsactual-burst,120.9,20.0,2025-06-20T00:00:00,TRADE_2D_AFTER_ALERT
OLLI,2025-06-18,BreakFutPennies-holdingsactual-burst,120.9,20.0,2025-06-20T00:00:00,TRADE_2D_AFTER_ALERT
